,temp,atemp,humidity,windspeed
13661,11.48,13.635,81,12.998
13662,12.3,14.395,75,19.0012
13663,13.94,15.91,66,15.0013
13664,15.58,19.695,54,19.9995
13665,14.76,16.665,53,19.0012
13666,15.58,19.695,43,23.9994
13667,15.58,19.695,43,23.9994
13668,14.76,16.665,46,22.0028
13669,14.76,16.665,46,19.0012
13670,13.94,15.15,49,22.0028
13671,13.94,15.15,49,22.0028
13672,13.12,15.15,57,19.0012
13673,13.12,15.15,57,19.0012
13674,13.12,14.395,53,26.0027
13675,12.3,13.635,56,19.9995
13676,11.48,12.88,52,19.0012
13677,14.76,18.18,57,7.0015
13678,14.76,18.94,53,0.0
13679,13.94,18.18,61,0.0
13680,13.94,18.18,61,0.0
13681,14.76,18.18,53,7.0015
13682,14.76,18.94,57,0.0
13683,14.76,18.94,57,0.0
13684,14.76,18.94,62,0.0
13685,17.22,21.21,54,6.0032
13686,14.76,18.94,66,0.0
13687,17.22,21.21,58,12.998
13688,16.4,20.455,62,11.0014
13689,18.04,21.97,54,8.9981
13690,18.04,21.97,54,8.9981
13691,18.04,21.97,58,7.0015
13692,18.04,21.97,54,0.0
13693,18.04,21.97,54,0.0
13694,16.4,20.455,62,11.0014
13695,15.58,19.695,66,12.998
13696,15.58,19.695,66,0.0
13697,14.76,18.94,66,0.0
13698,14.76,18.18,66,6.0032
13699,14.76,18.94,66,0.0
13700,15.58,19.695,62,0.0
13701,13.94,16.665,71,8.9981
13702,14.76,18.18,66,7.0015
13703,14.76,18.94,71,0.0
13704,14.76,18.94,71,0.0
13705,14.76,18.94,71,0.0
13706,15.58,19.695,82,7.0015
13707,14.76,18.94,87,0.0
13708,14.76,18.18,87,7.0015
13709,14.76,18.94,93,0.0
13710,16.4,20.455,87,15.0013
13711,19.68,23.485,82,27.9993
13712,19.68,23.485,82,27.9993
13713,18.86,22.725,88,26.0027
13714,18.04,21.97,94,19.9995
13715,19.68,23.485,88,23.9994
13716,19.68,23.485,88,26.0027
13717,18.04,21.97,100,22.0028
13718,18.04,21.97,100,22.0028
13719,18.04,21.97,100,19.9995
13720,20.5,24.24,94,22.0028
13721,20.5,24.24,94,23.9994
13722,20.5,24.24,88,19.0012
13723,20.5,24.24,88,16.9979
13724,20.5,24.24,88,12.998
13725,20.5,24.24,82,7.0015
13726,18.04,21.97,94,6.0032
13727,19.68,23.485,82,7.0015
13728,18.04,21.97,67,11.0014
13729,15.58,19.695,82,8.9981
13730,15.58,19.695,82,0.0
13731,14.76,18.94,87,0.0
13732,13.94,18.18,93,0.0
13733,14.76,18.94,87,0.0
13734,15.58,19.695,87,6.0032
13735,16.4,20.455,82,6.0032
13736,18.04,21.97,77,0.0
13737,19.68,23.485,55,0.0
13738,18.86,22.725,63,0.0
13739,18.86,22.725,63,0.0
13740,19.68,23.485,59,0.0
13741,18.86,22.725,63,0.0
13742,18.04,21.97,67,11.0014
13743,18.04,21.97,62,6.0032
13744,18.04,21.97,62,0.0
13745,17.22,21.21,71,0.0
13746,17.22,21.21,71,0.0
13747,14.76,18.18,93,7.0015
13748,16.4,20.455,87,0.0
13749,16.4,20.455,87,12.998
13750,16.4,20.455,87,12.998
13751,15.58,19.695,94,8.9981
13752,15.58,19.695,94,8.9981
13753,15.58,19.695,94,19.0012
13754,14.76,17.425,93,12.998
13755,15.58,19.695,82,16.9979
13756,15.58,19.695,82,15.0013
13757,16.4,20.455,76,16.9979
13758,16.4,20.455,66,19.9995
13759,16.4,20.455,62,23.9994
13760,16.4,20.455,58,30.0026
13761,16.4,20.455,54,35.0008
13762,16.4,20.455,50,31.0009
13763,16.4,20.455,54,27.9993
13764,15.58,19.695,54,23.9994
13765,15.58,19.695,50,19.9995
13766,14.76,17.425,53,15.0013
13767,14.76,16.665,50,16.9979
13768,13.94,16.665,53,12.998
13769,13.12,15.15,61,22.0028
13770,13.12,15.15,61,15.0013
13771,13.12,15.91,66,12.998
13772,13.12,16.665,66,8.9981
13773,13.12,15.91,70,11.0014
13774,13.12,17.425,66,0.0
13775,13.12,16.665,66,6.0032
13776,13.12,16.665,70,6.0032
13777,13.12,15.91,66,11.0014
13778,13.12,15.91,66,11.0014
13779,12.3,15.15,75,11.0014
13780,12.3,13.635,70,23.9994
13781,11.48,13.635,70,12.998
13782,12.3,13.635,45,27.9993
13783,12.3,12.88,42,32.9975
13784,13.12,14.395,39,23.9994
13785,13.94,15.91,39,19.0012
13786,13.94,15.15,39,19.9995
13787,13.94,15.15,39,19.9995
13788,13.12,15.15,39,15.0013
13789,13.12,15.91,42,12.998
13790,11.48,14.395,45,8.9981
13791,12.3,15.91,42,6.0032
13792,12.3,15.91,52,6.0032
13793,10.66,13.635,56,8.9981
13794,10.66,12.88,56,11.0014
13795,9.84,14.395,52,0.0
13796,9.84,12.88,56,0.0
13797,9.84,11.365,60,12.998
13798,9.02,11.365,69,8.9981
13799,9.02,12.88,75,6.0032
13800,9.02,13.635,72,0.0
13801,8.2,11.365,75,7.0015
13802,8.2,11.365,75,7.0015
13803,9.02,12.12,80,7.0015
13804,8.2,10.605,80,11.0014
13805,9.84,12.12,87,11.0014
13806,10.66,12.12,81,16.9979
13807,12.3,15.15,70,11.0014
13808,12.3,13.635,75,19.9995
13809,13.12,15.15,70,16.9979
13810,13.94,15.91,61,16.9979
13811,13.94,16.665,61,12.998
13812,14.76,18.18,57,7.0015
13813,13.94,16.665,61,8.9981
13814,13.12,15.91,70,12.998
13815,13.12,16.665,57,8.9981
13816,13.12,16.665,49,6.0032
13817,12.3,15.15,56,8.9981
13818,11.48,13.635,61,11.0014
13819,10.66,13.635,65,8.9981
13820,9.02,11.365,75,11.0014
13821,11.48,13.635,56,12.998
13822,13.94,15.91,46,15.0013
13823,13.94,15.15,46,19.9995
13824,13.94,15.15,42,26.0027
13825,13.12,15.15,45,19.0012
13826,13.12,15.91,45,12.998
13827,13.12,16.665,45,8.9981
13828,13.94,15.15,46,19.9995
13829,13.94,14.395,42,35.0008
13830,13.94,14.395,46,39.0007
13831,14.76,15.91,43,31.0009
13832,15.58,19.695,40,19.9995
13833,15.58,19.695,40,22.0028
13834,15.58,19.695,40,16.9979
13835,14.76,16.665,43,19.0012
13836,13.94,15.91,46,15.0013
13837,13.12,16.665,49,6.0032
13838,12.3,15.91,65,6.0032
13839,12.3,15.91,56,6.0032
13840,10.66,15.15,70,0.0
13841,10.66,15.15,70,0.0
13842,10.66,13.635,70,7.0015
13843,10.66,12.88,70,11.0014
13844,10.66,13.635,70,8.9981
13845,10.66,13.635,70,8.9981
13846,12.3,14.395,61,15.0013
13847,12.3,14.395,65,15.0013
13848,12.3,13.635,64,19.0012
13849,12.3,13.635,61,19.9995
13850,12.3,14.395,65,19.0012
13851,12.3,15.15,65,11.0014
13852,13.12,16.665,66,7.0015
13853,13.12,16.665,66,6.0032
13854,13.12,16.665,66,7.0015
13855,12.3,15.91,81,6.0032
13856,12.3,15.15,87,8.9981
13857,17.22,21.21,82,26.0027
13858,17.22,21.21,82,26.0027
13859,18.04,21.97,88,22.0028
13860,16.4,20.455,87,8.9981
13861,15.58,19.695,87,19.0012
13862,13.94,16.665,87,11.0014
13863,13.12,16.665,93,6.0032
13864,13.12,16.665,87,6.0032
13865,13.12,16.665,87,6.0032
13866,12.3,15.15,93,8.9981
13867,13.12,15.91,87,11.0014
13868,13.12,15.91,76,11.0014
13869,13.12,15.15,61,16.9979
13870,13.12,15.15,61,16.9979
13871,13.12,14.395,57,23.9994
13872,13.12,15.15,57,16.9979
13873,13.12,15.15,57,16.9979
13874,13.12,14.395,57,23.9994
13875,13.12,15.15,57,22.0028
13876,13.94,15.91,57,15.0013
13877,14.76,16.665,46,23.9994
13878,13.94,14.395,46,36.9974
13879,13.94,14.395,39,31.0009
13880,13.12,14.395,39,26.0027
13881,13.12,14.395,36,27.9993
13882,12.3,13.635,36,27.9993
13883,11.48,13.635,38,16.9979
13884,10.66,11.365,38,22.0028
13885,9.84,11.365,41,16.9979
13886,9.84,11.365,41,15.0013
13887,9.02,11.365,44,8.9981
13888,9.02,12.12,44,7.0015
13889,9.02,10.605,44,16.9979
13890,9.02,11.365,47,12.998
13891,9.02,10.605,47,15.0013
13892,8.2,11.365,51,7.0015
13893,8.2,9.85,55,12.998
13894,8.2,10.605,55,11.0014
13895,8.2,11.365,55,7.0015
13896,8.2,12.88,59,0.0
13897,7.38,10.605,64,6.0032
13898,8.2,12.88,64,0.0
13899,8.2,10.605,64,8.9981
13900,9.02,11.365,64,11.0014
13901,9.84,12.88,60,6.0032
13902,10.66,13.635,56,7.0015
13903,11.48,14.395,52,7.0015
13904,12.3,16.665,52,0.0
13905,12.3,15.91,52,6.0032
13906,12.3,15.15,52,11.0014
13907,12.3,15.15,61,11.0014
13908,12.3,15.15,56,8.9981
13909,12.3,15.91,56,7.0015
13910,11.48,14.395,65,7.0015
13911,11.48,14.395,61,8.9981
13912,11.48,14.395,65,8.9981
13913,12.3,15.15,65,11.0014
13914,11.48,14.395,70,8.9981
13915,10.66,14.395,65,6.0032
13916,9.84,12.88,70,7.0015
13917,9.84,12.88,70,7.0015
13918,9.84,12.88,70,6.0032
13919,9.02,12.88,75,6.0032
13920,9.84,12.88,70,6.0032
13921,9.84,12.88,75,6.0032
13922,9.84,12.88,75,6.0032
13923,10.66,15.15,75,0.0
13924,12.3,14.395,65,16.9979
13925,13.12,15.91,66,12.998
13926,13.12,16.665,57,8.9981
13927,14.76,17.425,53,8.9981
13928,16.4,20.455,47,6.0032
13929,17.22,21.21,44,0.0
13930,17.22,21.21,47,12.998
13931,15.58,19.695,54,11.0014
13932,14.76,17.425,62,8.9981
13933,13.94,15.15,49,27.9993
13934,13.94,17.425,66,7.0015
13935,14.76,18.18,66,7.0015
13936,13.94,16.665,71,11.0014
13937,14.76,16.665,66,16.9979
13938,15.58,19.695,62,22.0028
13939,16.4,20.455,62,19.0012
13940,16.4,20.455,62,19.0012
13941,16.4,20.455,62,19.0012
13942,15.58,19.695,71,15.0013
13943,14.76,17.425,76,15.0013
13944,16.4,20.455,71,6.0032
13945,15.58,19.695,76,0.0
13946,13.94,16.665,81,8.9981
13947,15.58,19.695,76,0.0
13948,16.4,20.455,76,11.0014
13949,17.22,21.21,71,11.0014
13950,21.32,25.0,39,19.9995
13951,20.5,24.24,42,32.9975
13952,18.86,22.725,51,22.0028
13953,18.86,22.725,47,32.9975
13954,18.04,21.97,51,26.0027
13955,17.22,21.21,54,12.998
13956,17.22,21.21,54,8.9981
13957,17.22,21.21,54,15.0013
13958,17.22,21.21,54,15.0013
13959,16.4,20.455,58,12.998
13960,15.58,19.695,62,8.9981
13961,14.76,18.94,66,0.0
13962,10.66,11.365,48,19.9995
13963,10.66,13.635,48,8.9981
13964,10.66,13.635,48,8.9981
13965,9.84,12.88,52,7.0015
13966,9.02,12.12,60,7.0015
13967,9.02,12.12,60,7.0015
13968,9.84,10.605,60,19.0012
13969,9.02,10.605,69,15.0013
13970,9.02,10.605,64,16.9979
13971,9.02,9.85,47,26.0027
13972,9.02,10.605,44,19.0012
13973,8.2,9.09,32,23.9994
13974,8.2,9.09,34,22.0028
13975,9.02,10.605,32,19.9995
13976,9.02,10.605,35,19.9995
13977,9.02,11.365,35,12.998
13978,8.2,10.605,37,11.0014
13979,9.02,12.88,32,6.0032
13980,8.2,11.365,34,6.0032
13981,8.2,11.365,37,7.0015
13982,8.2,11.365,34,6.0032
13983,8.2,11.365,37,6.0032
13984,8.2,9.85,37,15.0013
13985,6.56,7.575,64,15.0013
13986,6.56,7.575,64,15.0013
13987,5.74,6.82,86,12.998
13988,5.74,10.605,86,0.0
13989,5.74,9.09,93,6.0032
13990,6.56,9.85,86,6.0032
13991,6.56,9.09,86,7.0015
13992,6.56,8.335,93,11.0014
13993,6.56,8.335,93,11.0014
13994,6.56,7.575,93,16.9979
13995,6.56,7.575,93,16.9979
13996,6.56,7.575,93,16.9979
13997,7.38,10.605,86,7.0015
13998,8.2,10.605,80,11.0014
13999,8.2,9.85,80,16.9979
14000,8.2,9.85,80,12.998
14001,8.2,9.85,80,12.998
14002,8.2,9.09,80,19.9995
14003,8.2,9.09,80,26.0027
14004,8.2,9.09,75,26.0027
14005,7.38,7.575,80,26.0027
14006,7.38,8.335,80,19.9995
14007,7.38,7.575,74,22.0028
14008,7.38,8.335,74,19.9995
14009,6.56,7.575,80,16.9979
14010,6.56,6.82,80,19.9995
14011,7.38,8.335,74,19.9995
14012,7.38,8.335,74,19.0012
14013,7.38,8.335,69,19.0012
14014,6.56,6.82,80,19.0012
14015,6.56,7.575,74,15.0013
14016,6.56,7.575,74,15.0013
14017,6.56,7.575,74,15.0013
14018,6.56,7.575,74,15.0013
14019,6.56,7.575,74,15.0013
14020,6.56,6.82,74,19.0012
14021,6.56,7.575,80,16.9979
14022,6.56,7.575,80,15.0013
14023,6.56,9.09,80,8.9981
14024,6.56,8.335,80,11.0014
14025,6.56,7.575,80,12.998
14026,6.56,7.575,80,12.998
14027,6.56,9.09,80,7.0015
14028,6.56,9.09,86,7.0015
14029,6.56,9.09,86,7.0015
14030,6.56,8.335,86,11.0014
14031,6.56,9.09,86,7.0015
14032,6.56,9.85,93,6.0032
14033,6.56,9.09,93,7.0015
14034,7.38,12.12,86,0.0
14035,7.38,10.605,86,7.0015
14036,7.38,10.605,86,7.0015
14037,7.38,12.12,86,0.0
14038,8.2,12.88,80,0.0
14039,8.2,12.88,86,0.0
14040,8.2,12.88,86,0.0
14041,8.2,12.88,86,0.0
14042,8.2,10.605,86,8.9981
14043,8.2,11.365,86,6.0032
14044,8.2,12.88,93,0.0
14045,8.2,11.365,93,6.0032
14046,9.02,13.635,93,0.0
14047,9.02,12.88,93,6.0032
14048,9.02,11.365,93,12.998
14049,9.02,10.605,100,15.0013
14050,9.84,12.12,93,11.0014
14051,9.84,12.88,96,7.0015
14052,9.84,12.12,93,8.9981
14053,10.66,12.88,93,11.0014
14054,10.66,12.88,100,11.0014
14055,10.66,12.12,100,19.0012
14056,10.66,12.12,100,19.0012
14057,11.48,12.88,93,22.0028
14058,12.3,14.395,100,19.0012
14059,13.12,15.15,93,16.9979
14060,13.12,15.15,93,15.0013
14061,13.12,16.665,93,8.9981
14062,12.3,15.91,100,6.0032
14063,12.3,15.91,100,6.0032
14064,13.12,15.91,93,12.998
14065,13.12,16.665,93,8.9981
14066,13.12,16.665,93,8.9981
14067,13.12,16.665,87,6.0032
14068,13.12,16.665,93,6.0032
14069,13.94,16.665,87,8.9981
14070,13.94,16.665,87,11.0014
14071,13.94,16.665,87,11.0014
14072,14.76,17.425,81,15.0013
14073,16.4,20.455,71,11.0014
14074,16.4,20.455,71,8.9981
14075,17.22,21.21,67,6.0032
14076,16.4,20.455,62,6.0032
14077,18.04,21.97,51,6.0032
14078,13.12,17.425,76,0.0
14079,14.76,18.94,71,0.0
14080,13.12,17.425,81,0.0
14081,13.12,17.425,76,0.0
14082,10.66,15.15,93,0.0
14083,12.3,14.395,70,15.0013
14084,11.48,13.635,70,12.998
14085,10.66,12.88,75,12.998
14086,10.66,12.12,70,19.0012
14087,10.66,12.12,70,19.0012
14088,9.84,11.365,73,15.0013
14089,9.84,11.365,75,15.0013
14090,9.84,11.365,70,16.9979
14091,9.84,11.365,70,16.9979
14092,10.66,11.365,70,22.0028
14093,12.3,13.635,61,19.9995
14094,13.12,16.665,53,8.9981
14095,13.94,16.665,49,8.9981
14096,13.94,17.425,49,6.0032
14097,14.76,18.94,46,0.0
14098,13.94,16.665,53,11.0014
14099,14.76,17.425,53,11.0014
14100,13.12,16.665,66,8.9981
14101,13.94,18.18,53,0.0
14102,13.12,15.91,61,12.998
14103,12.3,16.665,65,0.0
14104,12.3,15.91,65,6.0032
14105,11.48,15.91,65,0.0
14106,11.48,14.395,75,7.0015
14107,11.48,15.91,75,0.0
14108,11.48,13.635,75,11.0014
14109,11.48,15.15,75,6.0032
14110,11.48,15.91,75,0.0
14111,12.3,15.91,75,7.0015
14112,11.48,15.91,81,0.0
14113,11.48,15.15,81,6.0032
14114,11.48,15.15,81,6.0032
14115,12.3,16.665,81,0.0
14116,12.3,15.15,81,8.9981
14117,12.3,15.91,87,7.0015
14118,13.94,16.665,81,8.9981
14119,15.58,19.695,71,0.0
14120,16.4,20.455,71,7.0015
14121,17.22,21.21,71,7.0015
14122,16.4,20.455,71,6.0032
14123,17.22,21.21,71,0.0
14124,17.22,21.21,71,0.0
14125,16.4,20.455,76,7.0015
14126,16.4,20.455,82,8.9981
14127,16.4,20.455,76,7.0015
14128,15.58,19.695,82,7.0015
14129,16.4,20.455,82,0.0
14130,16.4,20.455,82,16.9979
14131,16.4,20.455,87,15.0013
14132,17.22,21.21,94,8.9981
14133,17.22,21.21,94,19.0012
14134,16.4,20.455,100,19.9995
14135,17.22,21.21,94,22.0028
14136,17.22,21.21,100,22.0028
14137,17.22,21.21,100,19.9995
14138,20.5,24.24,88,19.0012
14139,20.5,24.24,88,19.0012
14140,19.68,23.485,100,11.0014
14141,19.68,23.485,94,8.9981
14142,20.5,24.24,88,11.0014
14143,20.5,24.24,59,31.0009
14144,20.5,24.24,55,36.9974
14145,19.68,23.485,51,22.0028
14146,18.04,21.97,51,36.9974
14147,17.22,21.21,50,39.0007
14148,16.4,20.455,50,32.9975
14149,14.76,16.665,50,26.0027
14150,13.94,15.15,53,23.9994
14151,13.94,14.395,53,35.0008
14152,13.94,15.15,49,26.0027
14153,13.12,14.395,49,27.9993
14154,12.3,14.395,52,19.0012
14155,12.3,15.15,52,11.0014
14156,10.66,15.15,60,0.0
14157,10.66,14.395,60,6.0032
14158,10.66,12.88,60,11.0014
14159,9.84,12.88,75,6.0032
14160,9.84,14.395,70,0.0
14161,9.02,13.635,75,0.0
14162,8.2,11.365,80,6.0032
14163,9.02,13.635,80,0.0
14164,10.66,13.635,70,8.9981
14165,12.3,15.15,56,8.9981
14166,12.3,14.395,61,19.0012
14167,13.94,15.91,57,16.9979
14168,15.58,19.695,50,26.0027
14169,16.4,20.455,47,22.0028
14170,17.22,21.21,44,23.9994
14171,17.22,21.21,44,26.0027
14172,17.22,21.21,41,15.0013
14173,17.22,21.21,41,36.9974
14174,16.4,20.455,35,26.0027
14175,14.76,16.665,29,23.9994
14176,13.94,16.665,34,12.998
14177,13.12,15.91,31,12.998
14178,12.3,14.395,33,15.0013
14179,12.3,13.635,28,23.9994
14180,11.48,12.88,26,22.0028
14181,10.66,12.88,28,12.998
14182,9.84,12.88,30,0.0
14183,8.2,10.605,51,8.9981
14184,8.2,11.365,40,7.0015
14185,8.2,10.605,37,8.9981
14186,7.38,9.85,40,8.9981
14187,7.38,9.85,43,8.9981
14188,9.84,12.12,35,8.9981
14189,11.48,13.635,28,15.0013
14190,13.12,15.15,26,15.0013
14191,13.12,15.15,26,15.0013
14192,13.12,15.15,26,16.9979
14193,14.76,16.665,25,19.0012
14194,14.76,16.665,21,27.9993
14195,14.76,16.665,21,27.9993
14196,13.94,15.15,23,23.9994
14197,13.12,15.15,29,16.9979
14198,12.3,14.395,39,15.0013
14199,12.3,14.395,33,19.0012
14200,13.12,14.395,26,26.0027
14201,12.3,13.635,33,22.0028
14202,13.12,14.395,26,27.9993
14203,10.66,11.365,60,23.9994
14204,9.84,10.605,48,23.9994
14205,9.84,11.365,48,12.998
14206,8.2,10.605,51,8.9981
14207,8.2,10.605,51,8.9981
14208,9.02,10.605,44,16.9979
14209,9.02,10.605,44,19.0012
14210,8.2,9.85,47,15.0013
14211,8.2,9.85,47,15.0013
14212,9.02,10.605,41,19.0012
14213,10.66,12.88,38,0.0
14214,10.66,11.365,35,26.0027
14215,12.3,14.395,31,12.998
14216,13.12,16.665,24,8.9981
14217,13.12,15.91,24,12.998
14218,13.94,16.665,25,12.998
14219,14.76,17.425,21,12.998
14220,13.94,16.665,23,11.0014
14221,12.3,15.91,45,7.0015
14222,12.3,15.15,39,11.0014
14223,12.3,15.15,42,11.0014
14224,11.48,13.635,48,15.0013
14225,10.66,12.88,60,12.998
14226,11.48,13.635,52,16.9979
14227,12.3,13.635,42,19.9995
14228,12.3,14.395,42,15.0013
14229,12.3,14.395,45,15.0013
14230,12.3,14.395,49,12.998
14231,12.3,14.395,49,12.998
14232,11.48,13.635,52,11.0014
14233,10.66,12.88,60,12.998
14234,10.66,13.635,60,7.0015
14235,12.3,14.395,52,12.998
14236,13.12,15.91,57,12.998
14237,16.4,20.455,37,19.0012
14238,16.4,20.455,43,19.9995
14239,18.86,22.725,36,15.0013
14240,20.5,24.24,29,22.0028
14241,22.14,25.76,26,30.0026
14242,22.14,25.76,26,30.0026
14243,22.14,25.76,26,27.9993
14244,22.14,25.76,24,23.9994
14245,20.5,24.24,29,19.0012
14246,16.4,20.455,58,7.0015
14247,18.86,22.725,33,19.9995
14248,18.04,21.97,35,19.9995
14249,18.04,21.97,38,16.9979
14250,9.84,12.88,87,6.0032
14251,9.84,12.88,87,6.0032
14252,9.84,12.88,87,6.0032
14253,9.84,11.365,81,12.998
14254,9.84,10.605,60,23.9994
14255,9.84,9.85,52,27.9993
14256,9.02,9.85,55,22.0028
14257,8.2,9.09,59,23.9994
14258,8.2,9.09,59,23.9994
14259,9.02,9.85,55,30.0026
14260,10.66,11.365,48,23.9994
14261,11.48,13.635,45,15.0013
14262,12.3,14.395,42,19.0012
14263,13.12,15.91,36,12.998
14264,13.94,15.91,34,15.0013
14265,14.76,18.94,29,7.0015
14266,15.58,19.695,27,16.9979
14267,13.94,15.91,34,15.0013
14268,13.94,15.91,34,15.0013
14269,13.94,16.665,34,12.998
14270,12.3,15.15,39,11.0014
14271,12.3,15.91,45,6.0032
14272,12.3,16.665,39,0.0
14273,10.66,15.15,65,0.0
14274,10.66,15.15,56,0.0
14275,9.84,14.395,60,0.0
14276,9.02,13.635,64,0.0
14277,8.2,12.88,69,0.0
14278,8.2,12.88,75,0.0
14279,9.02,13.635,64,0.0
14280,8.2,11.365,69,6.0032
14281,8.2,11.365,75,7.0015
14282,9.84,11.365,70,12.998
14283,10.66,12.12,70,19.0012
14284,12.3,13.635,56,26.0027
14285,13.94,15.15,49,27.9993
14286,13.12,14.395,53,26.0027
14287,13.94,15.15,49,27.9993
14288,14.76,16.665,46,27.9993
14289,15.58,19.695,40,30.0026
14290,15.58,19.695,40,30.0026
14291,14.76,16.665,46,19.9995
14292,13.94,15.91,53,16.9979
14293,13.94,16.665,61,11.0014
14294,13.94,16.665,71,12.998
14295,13.12,15.15,66,15.0013
14296,13.12,15.15,66,15.0013
14297,13.12,16.665,70,8.9981
14298,13.94,15.91,66,19.0012
14299,13.94,15.91,71,15.0013
14300,13.94,16.665,71,11.0014
14301,13.12,16.665,70,7.0015
14302,13.12,15.91,76,11.0014
14303,13.12,16.665,76,6.0032
14304,12.3,15.91,75,6.0032
14305,13.12,16.665,70,6.0032
14306,13.94,17.425,71,6.0032
14307,14.76,17.425,66,11.0014
14308,16.4,20.455,62,19.0012
14309,17.22,21.21,54,19.9995
14310,18.04,21.97,54,22.0028
14311,20.5,24.24,31,27.9993
14312,21.32,25.0,29,31.0009
14313,21.32,25.0,32,26.0027
14314,19.68,23.485,41,22.0028
14315,18.86,22.725,44,19.0012
14316,18.04,21.97,47,12.998
14317,19.68,23.485,33,19.0012
14318,18.04,21.97,47,16.9979
14319,18.86,22.725,41,19.0012
14320,18.04,21.97,47,16.9979
14321,18.04,21.97,58,19.0012
14322,18.04,21.97,62,15.0013
14323,18.04,21.97,67,12.998
14324,16.4,20.455,76,15.0013
14325,16.4,20.455,76,15.0013
14326,14.76,17.425,87,12.998
14327,14.76,17.425,81,15.0013
14328,13.94,16.665,87,12.998
14329,14.76,16.665,81,16.9979
14330,17.22,21.21,67,12.998
14331,19.68,23.485,48,19.0012
14332,20.5,24.24,42,16.9979
14333,21.32,25.0,39,12.998
14334,22.14,25.76,37,16.9979
14335,22.14,25.76,33,8.9981
14336,22.96,26.515,32,0.0
14337,22.14,25.76,32,11.0014
14338,22.14,25.76,37,8.9981
14339,20.5,24.24,39,6.0032
14340,18.86,22.725,44,8.9981
14341,18.04,21.97,51,15.0013
14342,18.04,21.97,54,16.9979
14343,18.04,21.97,54,0.0
14344,18.04,21.97,58,6.0032
14345,18.04,21.97,62,12.998
14346,17.22,21.21,77,19.0012
14347,17.22,21.21,82,8.9981
14348,16.4,20.455,87,8.9981
14349,16.4,20.455,87,12.998
14350,16.4,20.455,87,11.0014
14351,16.4,20.455,76,15.0013
14352,15.58,19.695,76,22.0028
14353,14.76,16.665,81,16.9979
14354,14.76,17.425,81,11.0014
14355,14.76,18.18,81,7.0015
14356,16.4,20.455,76,8.9981
14357,17.22,21.21,71,7.0015
14358,18.86,22.725,67,7.0015
14359,16.4,20.455,87,12.998
14360,16.4,20.455,87,12.998
14361,17.22,21.21,94,7.0015
14362,17.22,21.21,94,0.0
14363,18.04,21.97,88,7.0015
14364,18.04,21.97,62,27.9993
14365,17.22,21.21,35,54.002
14366,16.4,20.455,37,39.0007
14367,15.58,19.695,37,46.0022
14368,14.76,16.665,43,26.0027
14369,13.94,15.15,42,23.9994
14370,13.12,15.15,45,16.9979
14371,12.3,13.635,45,19.9995
14372,12.3,13.635,42,22.0028
14373,12.3,13.635,42,19.9995
14374,12.3,13.635,42,19.9995
14375,11.48,12.12,45,30.0026
14376,10.66,11.365,48,19.9995
14377,9.02,9.85,75,22.0028
14378,10.66,11.365,60,23.9994
14379,12.3,12.88,39,40.9973
14380,13.12,13.635,29,43.9989
14381,13.12,14.395,31,32.9975
14382,13.12,13.635,29,36.9974
14383,13.12,14.395,29,27.9993
14384,13.12,13.635,26,39.0007
14385,12.3,13.635,33,23.9994
14386,12.3,12.88,28,39.0007
14387,10.66,10.605,33,30.0026
14388,10.66,10.605,30,36.9974
14389,9.84,10.605,35,22.0028
14390,9.84,9.85,38,31.0009
14391,9.84,9.85,41,27.9993
14392,9.84,10.605,41,23.9994
14393,9.84,10.605,44,22.0028
14394,9.84,10.605,44,22.0028
14395,9.84,11.365,41,12.998
14396,9.84,11.365,41,12.998
14397,9.02,10.605,44,15.0013
14398,9.02,9.85,44,22.0028
14399,8.2,9.09,51,19.9995
14400,8.2,9.85,51,16.9979
14401,9.02,10.605,47,15.0013
14402,10.66,12.88,41,11.0014
14403,11.48,12.88,41,19.0012
14404,12.3,15.15,39,8.9981
14405,13.12,16.665,36,0.0
14406,13.94,17.425,31,0.0
14407,14.76,17.425,29,0.0
14408,14.76,16.665,32,16.9979
14409,14.76,17.425,32,15.0013
14410,13.94,15.91,36,19.0012
14411,13.94,16.665,34,11.0014
14412,13.12,15.91,42,11.0014
14413,12.3,15.15,45,8.9981
14414,12.3,14.395,42,15.0013
14415,10.66,12.88,56,11.0014
14416,10.66,12.12,60,16.9979
14417,10.66,12.88,65,15.0013
14418,10.66,11.365,70,19.9995
14419,9.84,12.12,75,11.0014
14420,9.02,11.365,80,8.9981
14421,9.02,11.365,80,8.9981
14422,9.84,11.365,70,16.9979
14423,9.84,11.365,60,15.0013
14424,9.84,12.12,60,0.0
14425,10.66,12.88,60,12.998
14426,13.12,15.15,45,16.9979
14427,14.76,16.665,43,16.9979
14428,16.4,20.455,37,19.9995
14429,16.4,20.455,43,19.0012
14430,18.86,22.725,36,19.0012
14431,21.32,25.0,25,27.9993
14432,22.14,25.76,26,30.0026
14433,22.14,25.76,24,30.0026
14434,21.32,25.0,27,27.9993
14435,20.5,24.24,29,26.0027
14436,19.68,23.485,33,23.9994
14437,18.86,22.725,36,19.0012
14438,18.04,21.97,44,16.9979
14439,17.22,21.21,50,11.0014
14440,17.22,21.21,54,8.9981
14441,15.58,19.695,62,11.0014
14442,16.4,20.455,54,7.0015
14443,16.4,20.455,32,23.9994
14444,13.12,14.395,42,23.9994
14445,13.12,14.395,42,23.9994
