count,registered,casual,hour1,temp,humidity,year1,season,windspeed
258,241,17,21,31.16,45,2012,3,8.9981
188,169,19,22,30.34,51,2012,3,11.0014
102,90,12,23,30.34,51,2012,3,7.0015
53,44,9,0,29.52,54,2012,3,13.76440183
14,9,5,1,29.52,58,2012,3,13.3038319
10,8,2,2,29.52,58,2012,3,13.3038319
2,2,0,3,28.7,65,2012,3,8.9981
6,6,0,4,27.88,65,2012,3,7.0015
35,33,2,5,28.7,61,2012,3,12.39984285
154,149,5,6,28.7,65,2012,3,8.9981
483,462,21,7,30.34,58,2012,3,13.31525476
646,604,42,8,30.34,62,2012,3,6.0032
272,226,46,9,32.8,49,2012,3,11.0014
209,153,56,10,33.62,43,2012,3,15.0013
217,151,66,11,35.26,34,2012,3,12.998
272,198,74,12,36.08,28,2012,3,12.998
283,203,80,13,36.9,25,2012,3,8.9981
310,241,69,14,36.9,25,2012,3,12.998
401,330,71,15,36.9,24,2012,3,12.27117657
527,437,90,16,36.9,24,2012,3,12.998
722,620,102,17,35.26,30,2012,3,11.0014
627,542,85,18,35.26,30,2012,3,14.33162187
497,431,66,19,34.44,36,2012,3,8.9981
376,296,80,20,31.16,55,2012,3,32.9975
196,160,36,21,28.7,70,2012,3,19.0012
177,151,26,22,27.88,79,2012,3,12.998
171,152,19,23,27.06,83,2012,3,10.52608879
159,140,19,0,27.88,79,2012,3,6.0032
123,96,27,1,27.88,74,2012,3,11.37443206
93,66,27,2,27.06,83,2012,3,8.9981
32,23,9,3,27.88,74,2012,3,12.998
16,11,5,4,27.88,69,2012,3,16.9979
19,14,5,5,27.06,69,2012,3,11.48605617
32,23,9,6,27.06,69,2012,3,11.48605617
72,62,10,7,27.88,65,2012,3,11.49116035
153,110,43,8,28.7,61,2012,3,7.0015
293,203,90,9,31.16,52,2012,3,14.56819264
447,304,143,10,32.8,46,2012,3,14.76988294
485,321,164,11,33.62,46,2012,3,8.9981
494,330,164,12,35.26,41,2012,3,15.0013
499,322,177,13,36.9,35,2012,3,15.40176936
547,357,190,14,36.9,37,2012,3,11.0014
454,299,155,15,37.72,35,2012,3,19.9995
389,226,163,16,37.72,35,2012,3,16.9979
414,253,161,17,37.72,35,2012,3,19.9995
430,271,159,18,36.9,42,2012,3,12.998
432,255,177,19,35.26,47,2012,3,15.0013
551,314,237,20,35.26,47,2012,3,15.0013
584,362,222,21,34.44,53,2012,3,8.9981
502,327,175,22,33.62,56,2012,3,15.0013
183,152,31,23,31.98,43,2012,3,6.0032
88,71,17,0,30.34,51,2012,3,7.0015
30,24,6,1,30.34,51,2012,3,19.0012
18,14,4,2,30.34,51,2012,3,13.61148369
7,5,2,3,29.52,54,2012,3,12.998
7,7,0,4,29.52,58,2012,3,13.3038319
29,28,1,5,29.52,62,2012,3,12.43808933
133,130,3,6,29.52,58,2012,3,13.3038319
343,316,27,7,31.16,55,2012,3,13.99854241
550,514,36,8,32.8,49,2012,3,8.9981
293,246,47,9,34.44,49,2012,3,19.9995
186,117,69,10,35.26,44,2012,3,23.9994
244,137,107,11,36.9,35,2012,3,19.9995
276,188,88,12,36.9,35,2012,3,23.9994
310,181,129,13,37.72,33,2012,3,15.0013
241,154,87,14,37.72,33,2012,3,22.0028
254,183,71,15,37.72,33,2012,3,23.9994
433,324,109,16,37.72,33,2012,3,16.9979
689,575,114,17,37.72,35,2012,3,11.0014
607,511,96,18,36.9,39,2012,3,22.0028
503,375,128,19,36.08,39,2012,3,16.9979
321,243,78,20,35.26,41,2012,3,15.0013
323,232,91,21,34.44,47,2012,3,12.998
225,162,63,22,33.62,59,2012,3,8.9981
131,99,32,23,32.8,55,2012,3,11.0014
102,63,39,0,31.98,62,2012,3,8.9981
29,22,7,1,31.98,55,2012,3,15.0013
17,13,4,2,31.16,62,2012,3,8.9981
7,6,1,3,30.34,70,2012,3,12.998
6,4,2,4,30.34,66,2012,3,15.0013
35,31,4,5,30.34,66,2012,3,12.998
131,127,4,6,30.34,66,2012,3,12.998
353,333,20,7,31.98,46,2012,3,8.9981
585,557,28,8,32.8,41,2012,3,11.0014
304,249,55,9,33.62,36,2012,3,8.9981
210,130,80,10,35.26,30,2012,3,14.94549021
233,141,92,11,34.44,32,2012,3,6.0032
331,220,111,12,36.08,28,2012,3,7.0015
293,194,99,13,36.9,27,2012,3,7.0015
275,184,91,14,36.9,31,2012,3,11.0014
285,206,79,15,37.72,29,2012,3,12.998
369,300,69,16,37.72,29,2012,3,7.0015
576,486,90,17,37.72,29,2012,3,13.38841462
560,454,106,18,36.9,33,2012,3,16.9979
418,306,112,19,36.08,35,2012,3,15.0013
336,245,91,20,35.26,39,2012,3,7.0015
300,223,77,21,33.62,52,2012,3,8.9981
288,210,78,22,32.8,55,2012,3,12.998
164,137,27,23,32.8,63,2012,3,7.0015
150,115,35,0,31.98,66,2012,3,8.9981
71,55,16,1,31.16,70,2012,3,11.0014
58,47,11,2,31.16,72,2012,3,11.0014
31,19,12,3,30.34,74,2012,3,8.9981
16,13,3,4,30.34,74,2012,3,11.0014
14,12,2,5,30.34,74,2012,3,12.998
31,27,4,6,30.34,74,2012,3,7.0015
71,63,8,7,31.98,66,2012,3,7.0015
152,120,32,8,33.62,63,2012,3,12.998
256,187,69,9,34.44,59,2012,3,11.0014
325,225,100,10,37.72,37,2012,3,15.0013
367,245,122,11,38.54,38,2012,3,12.998
342,218,124,12,39.36,31,2012,3,23.9994
360,244,116,13,39.36,31,2012,3,16.9979
308,203,105,14,39.36,30,2012,3,8.9981
306,193,113,15,39.36,26,2012,3,13.09062727
294,192,102,16,41,19,2012,3,11.0014
279,176,103,17,39.36,26,2012,3,8.9981
277,194,83,18,38.54,29,2012,3,6.0032
287,219,68,19,37.72,33,2012,3,8.9981
276,197,79,20,36.9,37,2012,3,11.0014
201,150,51,21,36.08,37,2012,3,12.998
220,164,56,22,34.44,59,2012,3,12.998
148,114,34,23,34.44,56,2012,3,11.0014
147,125,22,0,33.62,56,2012,3,8.9981
124,99,25,1,33.62,56,2012,3,7.0015
70,59,11,2,33.62,52,2012,3,7.0015
35,34,1,3,32.8,59,2012,3,7.0015
13,11,2,4,31.98,66,2012,3,7.0015
6,5,1,5,31.98,62,2012,3,12.31211666
21,16,5,6,31.98,70,2012,3,8.9981
52,33,19,7,32.8,66,2012,3,11.47914721
130,95,35,8,34.44,53,2012,3,8.9981
242,172,70,9,35.26,50,2012,3,7.0015
319,234,85,10,36.9,45,2012,3,15.94480368
389,269,120,11,37.72,42,2012,3,19.9995
376,271,105,12,37.72,42,2012,3,12.998
337,219,118,13,38.54,38,2012,3,16.9979
312,235,77,14,39.36,36,2012,3,11.0014
298,218,80,15,37.72,42,2012,3,19.0012
291,226,65,16,32.8,66,2012,3,15.0013
270,202,68,17,31.98,59,2012,3,13.11382305
253,199,54,18,31.98,62,2012,3,7.0015
250,184,66,19,31.98,62,2012,3,11.0014
285,206,79,20,31.16,70,2012,3,6.0032
207,149,58,21,31.16,70,2012,3,8.9981
122,110,12,22,30.34,70,2012,3,6.0032
123,98,25,23,27.88,83,2012,3,6.0032
39,33,6,0,27.88,89,2012,3,6.0032
18,13,5,1,28.7,89,2012,3,7.0015
5,4,1,2,28.7,89,2012,3,12.998
5,5,0,3,28.7,89,2012,3,12.998
2,1,1,4,27.06,89,2012,3,26.0027
28,27,1,5,27.06,83,2012,3,15.0013
92,86,6,6,26.24,89,2012,3,16.9979
230,223,7,7,27.06,83,2012,3,15.0013
455,429,26,8,27.06,83,2012,3,11.0014
363,325,38,9,27.06,83,2012,3,11.0014
175,117,58,10,27.06,83,2012,3,12.998
216,144,72,11,29.52,62,2012,3,8.9981
266,205,61,12,30.34,58,2012,3,8.9981
255,188,67,13,31.16,55,2012,3,16.9979
242,184,58,14,30.34,55,2012,3,16.9979
280,214,66,15,31.16,45,2012,3,15.0013
413,325,88,16,31.98,40,2012,3,19.0012
631,543,88,19,30.34,55,2012,3,11.0014
447,378,69,20,30.34,55,2012,3,7.0015
331,298,33,21,30.34,55,2012,3,6.0032
224,189,35,22,29.52,58,2012,3,7.0015
131,109,22,23,28.7,65,2012,3,7.0015
69,53,16,0,28.7,70,2012,3,6.0032
15,15,0,1,28.7,74,2012,3,8.9981
16,15,1,2,28.7,74,2012,3,8.9981
3,3,0,3,27.88,79,2012,3,10.62096901
4,4,0,4,27.88,79,2012,3,8.9981
42,39,3,5,27.06,83,2012,3,8.9981
187,183,4,6,27.88,79,2012,3,7.0015
520,489,31,7,28.7,74,2012,3,7.0015
649,615,34,8,29.52,74,2012,3,8.9981
331,284,47,9,30.34,66,2012,3,8.9981
190,134,56,10,31.16,62,2012,3,12.998
249,157,92,11,32.8,46,2012,3,12.998
272,203,69,12,32.8,41,2012,3,8.9981
280,203,77,13,33.62,38,2012,3,12.998
242,171,71,14,33.62,38,2012,3,11.0014
265,188,77,15,32.8,41,2012,3,15.0013
435,346,89,16,32.8,43,2012,3,15.0013
414,359,55,19,28.7,74,2012,3,15.0013
84,75,9,20,26.24,83,2012,3,15.0013
90,83,7,21,26.24,89,2012,3,7.0015
139,125,14,22,26.24,83,2012,3,8.9981
103,74,29,23,26.24,89,2012,3,7.0015
44,38,6,0,27.06,83,2012,3,8.9981
14,11,3,1,26.24,89,2012,3,10.15424473
5,5,0,2,26.24,89,2012,3,10.15424473
5,5,0,3,26.24,89,2012,3,8.9981
7,6,1,4,26.24,89,2012,3,8.9981
41,36,5,5,26.24,89,2012,3,10.15424473
185,168,17,6,26.24,89,2012,3,8.9981
497,471,26,7,27.06,83,2012,3,7.0015
674,644,30,8,27.88,79,2012,3,11.0014
328,298,30,9,28.7,74,2012,3,8.9981
195,148,47,10,29.52,62,2012,3,8.9981
229,173,56,11,31.16,58,2012,3,8.9981
292,223,69,12,31.98,43,2012,3,14.32974298
273,208,65,13,32.8,42,2012,3,11.0014
241,175,66,14,32.8,41,2012,3,15.0013
276,220,56,15,32.8,41,2012,3,16.9979
411,358,53,16,32.8,38,2012,3,12.998
633,560,73,19,30.34,48,2012,3,15.0013
483,410,73,20,30.34,51,2012,3,11.0014
391,322,69,21,29.52,58,2012,3,15.0013
244,203,41,22,29.52,58,2012,3,16.9979
152,132,20,23,28.7,58,2012,3,16.9979
56,55,1,0,27.88,61,2012,3,12.5044021
21,21,0,1,27.06,61,2012,3,12.47634537
9,9,0,2,27.06,65,2012,3,6.0032
10,10,0,3,26.24,69,2012,3,7.0015
5,5,0,4,26.24,73,2012,3,7.0015
44,40,4,5,25.42,73,2012,3,7.0015
178,171,7,6,26.24,73,2012,3,6.0032
512,480,32,7,26.24,73,2012,3,8.9981
702,653,49,8,27.88,65,2012,3,8.9981
327,285,42,9,29.52,58,2012,3,7.0015
214,145,69,10,30.34,48,2012,3,11.0014
215,166,49,11,31.16,45,2012,3,7.0015
292,221,71,12,31.98,35,2012,3,8.9981
277,225,52,13,32.8,33,2012,3,15.0013
209,167,42,14,31.98,33,2012,3,15.0013
271,208,63,15,32.8,36,2012,3,12.998
439,370,69,16,32.8,36,2012,3,12.998
629,532,97,19,30.34,48,2012,3,15.0013
514,439,75,20,30.34,48,2012,3,15.0013
373,329,44,21,29.52,48,2012,3,15.0013
318,262,56,22,29.52,51,2012,3,11.0014
211,178,33,23,28.7,51,2012,3,15.0013
95,76,19,0,28.7,54,2012,3,11.0014
59,42,17,1,27.88,54,2012,3,7.0015
17,15,2,2,27.06,61,2012,3,6.0032
9,7,2,3,27.88,61,2012,3,12.5044021
11,11,0,4,27.06,61,2012,3,12.47634537
34,30,4,5,27.06,56,2012,3,6.0032
127,120,7,6,28.7,54,2012,3,13.69817587
380,353,27,7,28.7,54,2012,3,13.69817587
713,660,53,8,28.7,54,2012,3,13.69817587
414,344,70,9,29.52,51,2012,3,13.44861611
268,190,78,10,30.34,48,2012,3,13.2984336
288,220,68,11,31.16,45,2012,3,8.9981
379,254,125,12,31.16,40,2012,3,7.0015
374,274,100,13,32.8,38,2012,3,8.9981
369,249,120,14,32.8,38,2012,3,14.29758124
353,261,92,15,32.8,36,2012,3,7.0015
492,381,111,16,32.8,36,2012,3,15.0013
631,523,108,18,31.98,46,2012,3,12.998
488,385,103,19,30.34,51,2012,3,11.0014
389,294,95,20,30.34,48,2012,3,8.9981
299,223,76,21,29.52,54,2012,3,13.76440183
263,204,59,22,30.34,45,2012,3,13.57597896
212,175,37,23,29.52,45,2012,3,8.9981
191,156,35,0,29.52,48,2012,3,6.0032
118,105,13,1,28.7,51,2012,3,7.0015
101,91,10,2,28.7,54,2012,3,7.0015
40,31,9,3,28.7,54,2012,3,7.0015
9,6,3,4,27.06,61,2012,3,7.0015
5,5,0,5,26.24,73,2012,3,7.0015
35,29,6,6,26.24,78,2012,3,6.0032
48,41,7,7,26.24,78,2012,3,19.0012
151,118,33,8,25.42,78,2012,3,19.0012
282,200,82,9,27.06,74,2012,3,12.998
401,278,123,10,29.52,70,2012,3,6.0032
439,296,143,11,29.52,70,2012,3,7.0015
499,318,181,12,30.34,66,2012,3,6.0032
591,372,219,13,31.16,62,2012,3,6.0032
632,363,269,14,32.8,55,2012,3,7.0015
560,317,243,15,32.8,55,2012,3,11.0014
566,340,226,16,29.52,79,2012,3,23.9994
458,259,199,17,28.7,79,2012,3,11.0014
351,243,108,18,29.52,79,2012,3,8.9981
431,275,156,19,29.52,84,2012,3,6.0032
356,255,101,20,29.52,84,2012,3,6.0032
269,200,69,21,28.7,84,2012,3,15.0013
225,160,65,22,28.7,79,2012,3,12.998
211,156,55,23,27.88,83,2012,3,6.0032
187,147,40,0,27.88,89,2012,3,11.0014
168,119,49,1,27.88,89,2012,3,8.9981
115,86,29,2,27.88,89,2012,3,11.0014
57,42,15,3,27.88,89,2012,3,11.0014
19,11,8,4,27.88,89,2012,3,7.0015
9,7,2,5,27.88,89,2012,3,8.9981
15,9,6,6,27.88,83,2012,3,8.9981
47,30,17,7,28.7,79,2012,3,6.0032
133,96,37,8,28.7,84,2012,3,8.9981
221,163,58,9,29.52,79,2012,3,12.04672881
382,241,141,10,31.16,66,2012,3,8.9981
451,281,170,11,33.62,52,2012,3,11.0014
489,336,153,12,34.44,47,2012,3,7.0015
480,309,171,13,35.26,41,2012,3,7.0015
476,314,162,14,36.9,37,2012,3,16.9979
489,307,182,15,35.26,47,2012,3,8.9981
495,343,152,16,35.26,41,2012,3,15.0013
436,314,122,17,32.8,59,2012,3,32.9975
312,228,84,18,29.52,79,2012,3,23.9994
312,203,109,19,29.52,84,2012,3,15.0013
294,199,95,20,29.52,79,2012,3,16.9979
223,164,59,21,29.52,79,2012,3,6.0032
130,96,34,22,29.52,74,2012,3,7.0015
91,66,25,23,29.52,79,2012,3,8.9981
43,32,11,0,29.52,79,2012,3,7.0015
11,10,1,1,28.7,74,2012,3,12.998
15,11,4,2,28.7,74,2012,3,7.0015
6,4,2,3,27.88,79,2012,3,6.0032
12,11,1,4,27.88,79,2012,3,7.0015
50,40,10,5,27.06,78,2012,3,7.0015
140,132,8,6,27.88,79,2012,3,8.9981
483,459,24,7,29.52,70,2012,3,6.0032
667,619,48,8,30.34,66,2012,3,7.0015
348,297,51,9,31.16,62,2012,3,11.0014
186,117,69,10,32.8,59,2012,3,13.6362991
182,125,57,11,34.44,53,2012,3,15.0013
237,158,79,12,34.44,49,2012,3,8.9981
239,176,63,13,34.44,49,2012,3,19.0012
212,159,53,14,36.08,42,2012,3,7.0015
237,176,61,15,35.26,47,2012,3,16.9979
386,309,77,16,31.16,66,2012,3,39.0007
595,503,92,19,32.8,63,2012,3,8.9981
454,388,66,20,32.8,59,2012,3,8.9981
328,283,45,21,31.16,66,2012,3,8.9981
284,228,56,22,31.16,62,2012,3,6.0032
166,139,27,23,30.34,74,2012,3,6.0032
53,43,10,0,29.52,84,2012,3,7.0015
25,21,4,1,30.34,70,2012,3,11.51648144
7,6,1,2,29.52,70,2012,3,6.0032
3,3,0,3,29.52,66,2012,3,11.27902316
7,7,0,4,29.52,62,2012,3,12.43808933
38,31,7,5,27.88,74,2012,3,6.0032
213,197,16,6,29.52,66,2012,3,7.0015
526,500,26,7,30.34,70,2012,3,11.85266895
661,618,43,8,32.8,55,2012,3,14.37153115
320,288,32,9,33.62,49,2012,3,15.0013
159,122,37,10,34.44,49,2012,3,12.998
206,146,60,11,35.26,47,2012,3,15.25830048
254,174,80,12,36.9,35,2012,3,15.35453328
221,168,53,13,37.72,31,2012,3,12.998
214,160,54,14,38.54,29,2012,3,16.9979
244,187,57,15,37.72,31,2012,3,11.0014
381,317,64,16,37.72,29,2012,3,11.0014
547,478,69,19,36.08,35,2012,3,16.9979
427,375,52,20,35.26,34,2012,3,11.0014
333,283,50,21,33.62,52,2012,3,8.9981
244,215,29,22,32.8,55,2012,3,15.0013
161,139,22,23,31.98,59,2012,3,12.998
53,45,8,0,31.16,66,2012,3,11.0014
16,14,2,1,31.16,66,2012,3,7.0015
8,5,3,2,30.34,66,2012,3,8.9981
4,2,2,3,30.34,66,2012,3,8.9981
6,6,0,4,29.52,70,2012,3,8.9981
46,41,5,5,29.52,70,2012,3,11.0014
162,152,10,6,29.52,70,2012,3,11.0014
495,472,23,7,30.34,66,2012,3,11.0014
679,624,55,8,31.98,62,2012,3,7.0015
297,253,44,9,33.62,56,2012,3,14.54754608
138,99,39,10,36.9,42,2012,3,12.998
183,136,47,11,36.9,42,2012,3,15.90759389
202,166,36,12,37.72,37,2012,3,8.9981
203,154,49,13,38.54,33,2012,3,15.77586644
170,116,54,14,38.54,38,2012,3,22.0028
194,152,42,15,37.72,35,2012,3,23.9994
224,190,34,16,30.34,66,2012,3,16.9979
370,335,35,17,30.34,70,2012,3,16.9979
643,580,63,18,31.16,62,2012,3,8.9981
516,438,78,19,31.16,62,2012,3,7.0015
366,310,56,20,30.34,62,2012,3,6.0032
319,266,53,21,31.16,62,2012,3,12.43401114
288,246,42,22,31.16,58,2012,3,6.0032
131,112,19,23,31.16,58,2012,3,6.0032
66,50,16,0,30.34,66,2012,3,6.0032
25,19,6,1,30.34,66,2012,3,6.0032
7,7,0,2,29.52,70,2012,3,12.998
5,4,1,3,29.52,70,2012,3,7.0015
8,8,0,4,29.52,70,2012,3,7.0015
40,35,5,5,29.52,70,2012,3,7.0015
152,144,8,6,29.52,66,2012,3,8.9981
473,450,23,7,30.34,58,2012,3,19.0012
657,625,32,8,31.16,58,2012,3,16.9979
318,282,36,9,31.16,58,2012,3,19.0012
198,157,41,10,31.16,58,2012,3,12.998
216,162,54,11,32.8,55,2012,3,7.0015
274,215,59,12,34.44,49,2012,3,19.0012
254,180,74,13,34.44,47,2012,3,8.9981
197,151,46,14,35.26,44,2012,3,6.0032
292,226,66,15,34.44,47,2012,3,6.0032
358,288,70,16,34.44,47,2012,3,6.0032
533,480,53,19,34.44,44,2012,3,16.9979
505,440,65,20,33.62,49,2012,3,11.0014
332,294,38,21,27.06,89,2012,3,16.9979
68,62,6,22,27.06,89,2012,3,16.9979
65,62,3,23,27.06,89,2012,3,15.0013
47,44,3,0,27.88,79,2012,3,11.0014
33,28,5,1,27.06,83,2012,3,6.0032
13,13,0,2,26.24,83,2012,3,7.0015
7,7,0,3,26.24,83,2012,3,7.0015
4,3,1,4,26.24,78,2012,3,8.9981
49,46,3,5,26.24,78,2012,3,8.9981
185,179,6,6,26.24,78,2012,3,8.9981
487,468,19,7,26.24,83,2012,3,8.9981
681,649,32,8,27.06,78,2012,3,12.998
350,316,34,9,27.88,74,2012,3,6.0032
236,175,61,10,29.52,66,2012,3,6.0032
234,180,54,11,31.16,58,2012,3,6.0032
284,209,75,12,32.8,49,2012,3,7.0015
280,221,59,13,32.8,52,2012,3,11.0014
263,175,88,14,33.62,46,2012,3,11.0014
295,206,89,15,33.62,46,2012,3,11.0014
479,386,93,16,32.8,55,2012,3,19.0012
652,564,88,19,30.34,66,2012,3,16.9979
513,448,65,20,30.34,66,2012,3,11.0014
320,284,36,21,29.52,70,2012,3,8.9981
288,251,37,22,29.52,70,2012,3,7.0015
152,134,18,23,28.7,74,2012,3,12.23495249
63,55,8,0,28.7,74,2012,3,12.23495249
42,36,6,1,27.88,79,2012,3,7.0015
11,8,3,2,27.06,83,2012,3,6.0032
6,6,0,3,27.06,83,2012,3,10.66210137
9,9,0,4,27.06,83,2012,3,10.66210137
41,37,4,5,27.06,89,2012,3,8.9981
183,177,6,6,27.06,83,2012,3,10.66210137
473,452,21,7,28.7,79,2012,3,10.85284768
343,312,31,9,31.16,66,2012,3,7.0015
181,130,51,10,32.8,55,2012,3,14.94794748
226,167,59,11,33.62,52,2012,3,7.0015
286,230,56,12,34.44,44,2012,3,8.9981
310,212,98,13,35.26,44,2012,3,15.0013
225,171,54,14,35.26,41,2012,3,8.9981
270,202,68,15,31.98,62,2012,3,31.0009
406,335,71,16,33.62,46,2012,3,12.998
607,509,98,19,32.8,63,2012,3,11.0014
427,376,51,20,31.98,66,2012,3,13.2868833
342,301,41,21,31.16,66,2012,3,15.0013
262,227,35,22,30.34,70,2012,3,12.998
177,152,25,23,29.52,70,2012,3,16.9979
71,56,15,0,29.52,70,2012,3,12.998
43,32,11,1,28.7,74,2012,3,12.998
14,14,0,2,27.88,79,2012,3,15.0013
6,5,1,3,27.88,79,2012,3,15.0013
12,11,1,4,27.06,83,2012,3,16.9979
37,35,2,5,27.06,83,2012,3,11.0014
163,158,5,6,27.06,83,2012,3,15.0013
421,396,25,7,28.7,74,2012,3,7.0015
668,636,32,8,29.52,70,2012,3,8.9981
396,327,69,9,30.34,66,2012,3,7.0015
249,167,82,10,32.8,52,2012,3,12.998
263,186,77,11,34.44,49,2012,3,19.0012
338,243,95,12,35.26,50,2012,3,19.9995
345,247,98,13,35.26,47,2012,3,19.0012
331,229,102,14,35.26,44,2012,3,16.9979
380,268,112,15,36.08,42,2012,3,16.9979
492,380,112,16,35.26,41,2012,3,15.0013
671,573,98,18,33.62,59,2012,3,16.9979
469,388,81,19,32.8,63,2012,3,15.0013
389,300,89,20,31.98,66,2012,3,15.0013
278,224,54,21,31.16,66,2012,3,12.998
202,156,46,22,31.16,70,2012,3,16.9979
196,170,26,23,30.34,79,2012,3,8.9981
161,137,24,0,30.34,79,2012,3,11.0014
122,99,23,1,29.52,84,2012,3,12.998
84,64,20,2,29.52,84,2012,3,8.9981
30,19,11,3,29.52,84,2012,3,8.9981
13,11,2,4,29.52,79,2012,3,12.998
17,16,1,5,28.7,84,2012,3,15.0013
49,37,12,6,28.7,84,2012,3,15.0013
67,49,18,7,29.52,77,2012,3,11.0014
181,132,49,8,30.34,72,2012,3,12.998
278,217,61,9,31.98,65,2012,3,15.0013
396,288,108,10,33.62,57,2012,3,12.998
470,315,155,11,35.26,47,2012,3,16.9979
547,325,222,12,35.26,40,2012,3,23.9994
527,332,195,13,36.08,42,2012,3,19.9995
472,289,183,14,36.08,40,2012,3,26.0027
489,284,205,15,36.08,42,2012,3,27.9993
450,253,197,16,36.9,39,2012,3,19.9995
492,313,179,17,36.08,37,2012,3,19.9995
490,321,169,18,35.26,41,2012,3,22.0028
397,264,133,19,33.62,52,2012,3,23.9994
312,195,117,20,33.62,52,2012,3,19.9995
289,193,96,21,32.8,59,2012,3,16.9979
269,165,104,22,31.16,66,2012,3,19.0012
222,161,61,23,31.16,66,2012,3,19.9995
153,121,32,0,30.34,70,2012,3,19.0012
87,79,8,1,30.34,70,2012,3,16.9979
73,68,5,2,30.34,70,2012,3,19.9995
41,32,9,3,29.52,74,2012,3,16.9979
14,11,3,4,29.52,74,2012,3,16.9979
19,18,1,5,29.52,74,2012,3,16.9979
19,12,7,6,29.52,79,2012,3,16.9979
68,50,18,7,30.34,74,2012,3,19.9995
108,81,27,8,31.16,66,2012,3,22.0028
229,168,61,9,32.8,59,2012,3,23.9994
364,253,111,10,32.8,59,2012,3,27.9993
437,282,155,11,33.62,56,2012,3,27.9993
491,330,161,12,35.26,47,2012,3,35.0008
523,315,208,13,36.08,44,2012,3,31.0009
526,365,161,14,36.9,42,2012,3,31.0009
450,286,164,15,36.9,37,2012,3,35.0008
421,278,143,16,33.62,46,2012,3,16.9979
382,260,122,17,33.62,46,2012,3,16.9979
229,154,75,18,28.7,74,2012,3,8.9981
185,139,46,19,28.7,84,2012,3,15.0013
193,140,53,20,28.7,84,2012,3,7.0015
208,157,51,21,29.52,79,2012,3,7.0015
157,100,57,22,29.52,79,2012,3,6.0032
87,58,29,23,29.52,79,2012,3,11.0014
33,24,9,0,29.52,79,2012,3,13.52488206
11,10,1,1,29.52,79,2012,3,6.0032
5,5,0,2,29.52,79,2012,3,8.9981
5,5,0,3,29.52,79,2012,3,6.0032
11,8,3,4,29.52,74,2012,3,8.9981
25,23,2,5,28.7,79,2012,3,12.998
141,137,4,6,28.7,79,2012,3,15.0013
407,393,14,7,29.52,70,2012,3,12.998
605,578,27,8,28.7,79,2012,3,13.63210494
276,248,28,9,28.7,79,2012,3,11.0014
213,159,54,10,30.34,70,2012,3,15.0013
260,152,108,11,31.16,66,2012,3,8.9981
285,213,72,12,31.98,55,2012,3,6.0032
289,204,85,13,32.8,49,2012,3,15.0013
287,188,99,14,33.62,46,2012,3,14.93635836
274,183,91,15,33.62,46,2012,3,8.9981
451,363,88,16,34.44,41,2012,3,7.0015
640,531,109,19,31.98,59,2012,3,12.998
457,368,89,20,31.16,66,2012,3,11.0014
317,245,72,21,30.34,70,2012,3,12.998
207,157,50,22,30.34,70,2012,3,6.0032
113,97,16,23,29.52,74,2012,3,12.998
47,32,15,0,28.7,84,2012,3,12.998
18,16,2,1,28.7,84,2012,3,8.9981
13,7,6,2,28.7,84,2012,3,8.9981
6,6,0,3,28.7,84,2012,3,10.61916599
9,7,2,4,27.88,83,2012,3,8.9981
36,33,3,5,28.7,79,2012,3,7.0015
179,176,3,6,28.7,79,2012,3,12.998
502,481,21,7,28.7,74,2012,3,8.9981
705,664,41,8,28.7,70,2012,3,11.0014
327,283,44,9,28.7,74,2012,3,8.9981
250,161,89,10,30.34,70,2012,3,8.9981
214,130,84,11,31.16,66,2012,3,6.0032
283,197,86,12,32.8,55,2012,3,8.9981
253,185,68,13,32.8,52,2012,3,12.998
261,185,76,14,33.62,46,2012,3,14.82442162
306,206,100,15,32.8,52,2012,3,15.25756042
445,344,101,16,31.16,66,2012,3,19.0012
610,506,104,19,31.16,66,2012,3,7.0015
448,374,74,20,30.34,70,2012,3,8.9981
317,247,70,21,29.52,74,2012,3,13.0538231
224,181,43,22,29.52,74,2012,3,7.0015
138,120,18,23,29.52,79,2012,3,10.56710751
58,46,12,0,28.7,84,2012,3,10.61916599
23,20,3,1,29.52,79,2012,3,10.56710751
6,5,1,2,28.7,84,2012,3,10.61916599
7,6,1,3,28.7,84,2012,3,10.61916599
7,6,1,4,28.7,84,2012,3,10.61916599
43,40,3,5,27.88,89,2012,3,11.0014
173,169,4,6,28.7,84,2012,3,11.0014
482,458,24,7,28.7,84,2012,3,11.0014
341,308,33,9,31.16,66,2012,3,13.07586999
214,151,63,10,32.8,52,2012,3,8.9981
239,159,80,11,32.8,52,2012,3,15.03230522
280,217,63,12,32.8,52,2012,3,15.03230522
313,212,101,13,32.8,52,2012,3,15.03230522
236,173,63,14,32.8,52,2012,3,16.9979
278,168,110,15,34.44,44,2012,3,12.998
441,328,113,16,32.8,49,2012,3,19.0012
686,567,119,19,31.16,66,2012,3,15.0013
500,424,76,20,30.34,66,2012,3,12.998
381,311,70,21,30.34,66,2012,3,7.0015
233,198,35,22,29.52,74,2012,3,7.0015
136,120,16,23,29.52,70,2012,3,8.9981
67,51,16,0,29.52,74,2012,3,12.998
28,23,5,1,28.7,79,2012,3,8.9981
14,12,2,2,28.7,84,2012,3,6.0032
6,5,1,3,27.88,83,2012,3,6.0032
10,10,0,4,27.88,89,2012,3,8.9981
41,37,4,5,27.06,94,2012,3,11.02943132
